기준연월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	층
202006	서울특별시마포구	11440	 용강동	마포용강삼성래미안	   104,300	2020	6	13	2003	59.99	8
202006	서울특별시마포구	11440	 용강동	마포용강삼성래미안	   140,500	2020	6	15	2003	84.2	12
202006	서울특별시마포구	11440	 용강동	e편한세상마포리버파크	   138,000	2020	6	15	2016	59.98	10
202006	서울특별시마포구	11440	 용강동	마포용강삼성래미안	   106,500	2020	6	16	2003	59.99	7
202006	서울특별시마포구	11440	 용강동	래미안마포리버웰	   141,500	2020	6	17	2015	59.98	9
202006	서울특별시마포구	11440	 용강동	마포용강삼성래미안	   103,500	2020	6	27	2003	59.99	3
202006	서울특별시마포구	11440	 토정동	한강삼성	    94,000	2020	6	2	1997	59.76	20
202006	서울특별시마포구	11440	 토정동	한강삼성	    87,000	2020	6	3	1997	59.76	9
202006	서울특별시마포구	11440	 토정동	한강삼성	   103,000	2020	6	20	1997	84.96	4
202006	서울특별시마포구	11440	 토정동	한강삼성	    98,200	2020	6	29	1997	59.76	19
202006	서울특별시마포구	11440	 토정동	한강삼성	    85,500	2020	6	30	1997	59.76	2
202006	서울특별시마포구	11440	 토정동	한강삼성	    86,000	2020	6	30	1997	59.76	2
202006	서울특별시마포구	11440	 마포동	비체힐리버뷰	    13,300	2020	6	6	2012	19.5986	1
202006	서울특별시마포구	11440	 마포동	마포쌍용황금아파트	    81,500	2020	6	13	2000	59.9	19
202006	서울특별시마포구	11440	 마포동	비체힐리버뷰	    13,500	2020	6	16	2012	15.6786	7
202006	서울특별시마포구	11440	 마포동	보성	    60,000	2020	6	16	1996	59.4	1
202006	서울특별시마포구	11440	 마포동	보성	    70,000	2020	6	23	1996	59.4	7
202006	서울특별시마포구	11440	 마포동	강변한신코아	    45,000	2020	6	24	1992	51.48	7
202006	서울특별시마포구	11440	 마포동	비체힐리버뷰	    13,800	2020	6	25	2012	15.6786	7
202006	서울특별시마포구	11440	 마포동	보성	    85,500	2020	6	29	1996	84.8	15
202006	서울특별시마포구	11440	 대흥동	마포태영	   127,000	2020	6	5	1999	114.93	7
202006	서울특별시마포구	11440	 대흥동	마포태영	    89,500	2020	6	11	1999	59.4	8
202006	서울특별시마포구	11440	 대흥동	마포태영	    88,700	2020	6	11	1999	59.4	14
202006	서울특별시마포구	11440	 대흥동	마포태영	   118,000	2020	6	12	1999	84.77	19
202006	서울특별시마포구	11440	 대흥동	마포태영	   118,000	2020	6	13	1999	84.77	8
202006	서울특별시마포구	11440	 대흥동	마포태영	    93,000	2020	6	16	1999	59.4	7
202006	서울특별시마포구	11440	 대흥동	마포태영	   124,000	2020	6	17	1999	84.77	14
202006	서울특별시마포구	11440	 대흥동	마포태영	    91,000	2020	6	20	1999	59.4	5
202006	서울특별시마포구	11440	 대흥동	마포태영	    89,500	2020	6	23	1999	59.4	1
202006	서울특별시마포구	11440	 대흥동	마포태영	    97,000	2020	6	24	1999	59.4	13
202006	서울특별시마포구	11440	 대흥동	마포태영	    97,800	2020	6	25	1999	59.4	14
202006	서울특별시마포구	11440	 대흥동	마포태영	   148,500	2020	6	26	1999	114.93	23
202006	서울특별시마포구	11440	 대흥동	마포자이2차	   158,000	2020	6	27	2014	84.44	8
202006	서울특별시마포구	11440	 대흥동	마포태영	   132,000	2020	6	30	1999	114.93	2
202006	서울특별시마포구	11440	 염리동	마포자이	   145,000	2020	6	3	2003	84.692	13
202006	서울특별시마포구	11440	 염리동	마포자이	   147,000	2020	6	8	2003	84.692	19
202006	서울특별시마포구	11440	 염리동	염리삼성래미안	   134,000	2020	6	10	2001	114.48	15
202006	서울특별시마포구	11440	 염리동	마포자이	   148,000	2020	6	13	2003	84.692	19
202006	서울특별시마포구	11440	 염리동	세양청마루(101동)	    90,000	2020	6	15	2005	56.24	6
202006	서울특별시마포구	11440	 염리동	마포자이3차	   149,900	2020	6	16	2018	84.86	17
202006	서울특별시마포구	11440	 염리동	마포자이3차	   125,000	2020	6	16	2018	59.99	9
202006	서울특별시마포구	11440	 염리동	마포자이3차	   122,000	2020	6	16	2018	59.99	24
202006	서울특별시마포구	11440	 염리동	상록	    75,900	2020	6	20	1997	58.71	6
202006	서울특별시마포구	11440	 염리동	염리삼성래미안	    89,150	2020	6	27	2001	59.76	7
202006	서울특별시마포구	11440	 염리동	상록	    76,000	2020	6	27	1997	58.71	12
202006	서울특별시마포구	11440	 염리동	염리삼성래미안	    88,000	2020	6	28	2001	59.76	2
202006	서울특별시마포구	11440	 노고산동	신촌포스빌	    31,000	2020	6	18	2004	32.34	7
202006	서울특별시마포구	11440	 신수동	현대	    85,000	2020	6	7	1996	84.47	6
202006	서울특별시마포구	11440	 신수동	신촌숲아이파크	   187,000	2020	6	8	2019	111.024	20
202006	서울특별시마포구	11440	 신수동	현대	    84,000	2020	6	8	1996	84.47	4
202006	서울특별시마포구	11440	 신수동	신수동성원	    82,700	2020	6	11	1998	84.96	8
202006	서울특별시마포구	11440	 신수동	마포경남아너스빌	    98,000	2020	6	12	2007	84.95	8
202006	서울특별시마포구	11440	 신수동	밤섬경남아너스빌	   115,000	2020	6	13	2009	84.83	11
202006	서울특별시마포구	11440	 신수동	밤섬경남아너스빌	   114,000	2020	6	13	2009	84.83	15
202006	서울특별시마포구	11440	 신수동	신촌숲아이파크	   167,000	2020	6	15	2019	84.901	22
202006	서울특별시마포구	11440	 신수동	경남아너스빌	    87,000	2020	6	15	2005	84.97	1
202006	서울특별시마포구	11440	 신수동	신촌삼익	    91,000	2020	6	16	1997	84.85	5
202006	서울특별시마포구	11440	 신수동	마포경남아너스빌	    89,000	2020	6	16	2007	84.95	2
202006	서울특별시마포구	11440	 신수동	신촌숲아이파크	   127,000	2020	6	17	2019	59.751	24
202006	서울특별시마포구	11440	 신수동	밤섬경남아너스빌	   117,000	2020	6	20	2009	84.83	15
202006	서울특별시마포구	11440	 신수동	신촌삼익	    84,500	2020	6	21	1997	59.85	23
202006	서울특별시마포구	11440	 신수동	신촌숲아이파크	   127,000	2020	6	21	2019	59.751	17
202006	서울특별시마포구	11440	 신수동	대원칸타빌	   114,000	2020	6	24	2004	117.183	9
202006	서울특별시마포구	11440	 신수동	벽산솔렌스힐	    89,500	2020	6	25	2007	84.9657	2
202006	서울특별시마포구	11440	 신수동	대원칸타빌	    98,000	2020	6	26	2004	84.986	17
202006	서울특별시마포구	11440	 신수동	신촌삼익	    90,000	2020	6	27	1997	84.85	2
202006	서울특별시마포구	11440	 신수동	신촌삼익	    81,500	2020	6	27	1997	59.85	24
202006	서울특별시마포구	11440	 신수동	세양청마루	    73,500	2020	6	30	2003	57.44	4
202006	서울특별시마포구	11440	 신수동	마포경남아너스빌	    95,000	2020	6	30	2007	84.95	5
202006	서울특별시마포구	11440	 현석동	밤섬힐스테이트	    90,000	2020	6	4	1999	59.4	17
202006	서울특별시마포구	11440	 현석동	반도유보라아일랜드	   170,000	2020	6	6	2008	125.7354	7
202006	서울특별시마포구	11440	 현석동	강변힐스테이트	    89,900	2020	6	6	2004	59.78	19
202006	서울특별시마포구	11440	 현석동	강변힐스테이트	   124,700	2020	6	6	2004	114.99	7
202006	서울특별시마포구	11440	 현석동	강변힐스테이트	   109,000	2020	6	6	2004	84.85	16
202006	서울특별시마포구	11440	 현석동	강변힐스테이트	    89,900	2020	6	6	2004	59.78	19
202006	서울특별시마포구	11440	 현석동	밤섬힐스테이트	    88,000	2020	6	6	1999	59.4	7
202006	서울특별시마포구	11440	 현석동	강변힐스테이트	    89,000	2020	6	10	2004	59.54	16
202006	서울특별시마포구	11440	 현석동	밤섬힐스테이트	   117,000	2020	6	12	1999	114.81	2
202006	서울특별시마포구	11440	 현석동	밤섬힐스테이트	   104,000	2020	6	13	1999	84.84	1
202006	서울특별시마포구	11440	 현석동	밤섬 예가 클래식	   118,000	2020	6	16	1989	85.48	8
202006	서울특별시마포구	11440	 현석동	래미안 웰스트림	   184,500	2020	6	16	2016	84.96	26
202006	서울특별시마포구	11440	 현석동	밤섬힐스테이트	   148,800	2020	6	17	1999	114.81	12
202006	서울특별시마포구	11440	 현석동	밤섬힐스테이트	    97,800	2020	6	18	1999	59.4	17
202006	서울특별시마포구	11440	 현석동	밤섬 예가 클래식	   116,000	2020	6	20	1989	82.36	3
202006	서울특별시마포구	11440	 현석동	밤섬 예가 클래식	   115,900	2020	6	20	1989	82.36	3
202006	서울특별시마포구	11440	 현석동	반도유보라아일랜드	   160,000	2020	6	27	2008	125.7354	2
202006	서울특별시마포구	11440	 현석동	강변힐스테이트	   108,000	2020	6	28	2004	84.85	13
202006	서울특별시마포구	11440	 현석동	강변힐스테이트	    89,000	2020	6	28	2004	59.54	11
202006	서울특별시마포구	11440	 현석동	래미안 웰스트림	   161,000	2020	6	29	2016	84.9	7
202006	서울특별시마포구	11440	 창전동	서강예가	   119,500	2020	6	1	2007	84.988	12
202006	서울특별시마포구	11440	 창전동	서강예가	   103,500	2020	6	1	2007	59.983	12
202006	서울특별시마포구	11440	 창전동	신촌태영데시앙	    90,000	2020	6	2	2003	84.97	9
202006	서울특별시마포구	11440	 창전동	창전동현대홈타운	   103,000	2020	6	6	2005	84.978	20
202006	서울특별시마포구	11440	 창전동	서강예가	   125,000	2020	6	6	2007	84.988	10
202006	서울특별시마포구	11440	 창전동	서강예가	   120,500	2020	6	6	2007	84.988	9
202006	서울특별시마포구	11440	 창전동	창전래미안	    87,500	2020	6	8	1998	84.93	1
202006	서울특별시마포구	11440	 창전동	신촌태영데시앙	    99,500	2020	6	8	2003	84.97	19
202006	서울특별시마포구	11440	 창전동	마포웨스트리버태영데시앙	   120,000	2020	6	13	2019	84.785	10
202006	서울특별시마포구	11440	 창전동	신촌태영데시앙	   104,500	2020	6	15	2003	84.97	16
202006	서울특별시마포구	11440	 창전동	창전래미안	   105,000	2020	6	15	1998	114.82	13
202006	서울특별시마포구	11440	 창전동	해모로	   117,000	2020	6	15	2007	83.85	24
202006	서울특별시마포구	11440	 창전동	신촌금호	    85,600	2020	6	15	2001	84.95	5
202006	서울특별시마포구	11440	 창전동	중앙하이츠103동	    47,000	2020	6	15	2007	57.86	2
202006	서울특별시마포구	11440	 창전동	서강예가	   110,000	2020	6	16	2007	59.983	11
202006	서울특별시마포구	11440	 창전동	서강예가	    99,500	2020	6	16	2007	59.983	1
202006	서울특별시마포구	11440	 창전동	서강예가	   124,000	2020	6	16	2007	84.988	11
202006	서울특별시마포구	11440	 창전동	창전동현대홈타운	   104,000	2020	6	16	2005	84.978	5
202006	서울특별시마포구	11440	 창전동	서강예가	   137,000	2020	6	17	2007	119.301	9
202006	서울특별시마포구	11440	 창전동	중앙하이츠 101동	    52,000	2020	6	17	2007	57.86	3
202006	서울특별시마포구	11440	 창전동	서강예가	   108,500	2020	6	18	2007	59.983	8
202006	서울특별시마포구	11440	 창전동	창전래미안	    80,750	2020	6	21	1998	59.94	8
202006	서울특별시마포구	11440	 창전동	서강예가	   116,500	2020	6	23	2007	84.988	5
202006	서울특별시마포구	11440	 창전동	서강예가	   118,500	2020	6	24	2007	84.988	9
202006	서울특별시마포구	11440	 창전동	창전래미안	   110,000	2020	6	25	1998	114.82	18
202006	서울특별시마포구	11440	 창전동	창전래미안	    92,000	2020	6	26	1998	84.93	18
202006	서울특별시마포구	11440	 창전동	창전래미안	   107,000	2020	6	26	1998	114.82	3
202006	서울특별시마포구	11440	 창전동	창전래미안	   109,900	2020	6	26	1998	114.82	13
202006	서울특별시마포구	11440	 창전동	창전동현대홈타운	   108,000	2020	6	26	2005	84.978	11
202006	서울특별시마포구	11440	 창전동	서강예가	   144,500	2020	6	26	2007	119.301	5
202006	서울특별시마포구	11440	 창전동	창전래미안	    86,700	2020	6	27	1998	59.94	7
202006	서울특별시마포구	11440	 창전동	서강예가	   124,000	2020	6	29	2007	84.988	5
202006	서울특별시마포구	11440	 창전동	서강예가	   104,800	2020	6	29	2007	59.983	5
202006	서울특별시마포구	11440	 창전동	서강예가	   125,000	2020	6	29	2007	84.988	11
202006	서울특별시마포구	11440	 창전동	서강예가	   120,000	2020	6	30	2007	84.988	9
202006	서울특별시마포구	11440	 창전동	창전래미안	    94,500	2020	6	30	1998	84.93	15
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅱ	   142,000	2020	6	1	2014	84.92	7
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅰ	   167,500	2020	6	1	2014	121.4	7
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅰ	   122,000	2020	6	6	2014	59.99	11
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅰ	   145,000	2020	6	6	2014	84.99	9
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅰ	   147,500	2020	6	13	2014	84.99	18
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅱ	   147,000	2020	6	26	2014	84.92	13
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅱ	   155,000	2020	6	26	2014	84.82	14
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅰ	   143,500	2020	6	27	2014	84.99	16
202006	서울특별시마포구	11440	 상수동	래미안밤섬리베뉴 Ⅰ	   146,000	2020	6	30	2014	84.99	11
202006	서울특별시마포구	11440	 하중동	한강밤섬자이	   153,500	2020	6	12	2010	132.54	4
202006	서울특별시마포구	11440	 신정동	서강GS	   104,500	2020	6	6	1999	114.87	2
202006	서울특별시마포구	11440	 신정동	서강GS	   135,000	2020	6	9	1999	114.87	9
202006	서울특별시마포구	11440	 신정동	서강GS	   100,000	2020	6	16	1999	84.4	6
202006	서울특별시마포구	11440	 신정동	서강GS	    76,200	2020	6	18	1999	84.97	16
202006	서울특별시마포구	11440	 신정동	서강GS	    87,700	2020	6	20	1999	59.98	14
202006	서울특별시마포구	11440	 서교동	서교푸르지오	    89,900	2020	6	6	2004	92.448	12
202006	서울특별시마포구	11440	 서교동	대우미래사랑	    59,000	2020	6	7	2005	68.03	4
202006	서울특별시마포구	11440	 서교동	광남벨라스(1차)	    57,800	2020	6	18	2004	84.46	2
202006	서울특별시마포구	11440	 서교동	함성참좋은	    65,000	2020	6	23	2004	95.54	3
202006	서울특별시마포구	11440	 서교동	메세나폴리스	   170,000	2020	6	24	2012	142.034	19
202006	서울특별시마포구	11440	 서교동	메세나폴리스	   175,500	2020	6	25	2012	142.034	29
202006	서울특별시마포구	11440	 서교동	서교푸르지오	    88,000	2020	6	25	2004	92.448	5
202006	서울특별시마포구	11440	 동교동	광남벨라스 2동	    68,500	2020	6	11	2003	84.42	2
202006	서울특별시마포구	11440	 합정동	두레	    71,000	2020	6	8	2004	88.11	5
202006	서울특별시마포구	11440	 합정동	두영이지안101동	    85,000	2020	6	15	2007	84.87	9
202006	서울특별시마포구	11440	 합정동	마포한강2차푸르지오	   145,000	2020	6	28	2016	83.45	28
202006	서울특별시마포구	11440	 망원동	대림2	    87,000	2020	6	1	2002	84.73	14
202006	서울특별시마포구	11440	 망원동	현대그린	    49,900	2020	6	2	2003	80.88	7
202006	서울특별시마포구	11440	 망원동	노아아크빌	    61,500	2020	6	3	2004	106.2	3
202006	서울특별시마포구	11440	 망원동	동보프리미아	    38,000	2020	6	4	2004	63.02	8
202006	서울특별시마포구	11440	 망원동	휴먼빌	    81,500	2020	6	5	2004	84.963	7
202006	서울특별시마포구	11440	 망원동	광남캐스빌A	    51,000	2020	6	6	2002	74.44	3
202006	서울특별시마포구	11440	 망원동	성원2	    70,000	2020	6	12	1999	84.96	1
202006	서울특별시마포구	11440	 망원동	신부파스카5차	    30,200	2020	6	13	2013	37.21	6
202006	서울특별시마포구	11440	 망원동	길명1차아파트	    69,500	2020	6	13	2004	109.61	2
202006	서울특별시마포구	11440	 망원동	함성백합	    58,500	2020	6	16	2001	84.42	4
202006	서울특별시마포구	11440	 망원동	신부3차파스카	    53,500	2020	6	17	2002	83.95	3
202006	서울특별시마포구	11440	 망원동	대상3	    50,800	2020	6	19	2000	59.61	8
202006	서울특별시마포구	11440	 망원동	신부파스카4차	    69,000	2020	6	20	2004	77.51	6
202006	서울특별시마포구	11440	 망원동	대림2	    80,500	2020	6	22	2002	84.73	3
202006	서울특별시마포구	11440	 망원동	미원1	    45,500	2020	6	22	1996	58.98	6
202006	서울특별시마포구	11440	 망원동	미원1	    45,500	2020	6	22	1996	58.98	6
202006	서울특별시마포구	11440	 망원동	대림2	    61,900	2020	6	23	2002	59.99	1
202006	서울특별시마포구	11440	 망원동	성원1	    74,500	2020	6	24	1998	84.92	14
202006	서울특별시마포구	11440	 망원동	강림스위트빌	    59,500	2020	6	25	2004	81.71	8
202006	서울특별시마포구	11440	 망원동	영화블렌하임	    94,000	2020	6	26	2009	137.97	7
202006	서울특별시마포구	11440	 망원동	휴먼빌	    66,900	2020	6	26	2004	59.943	13
202006	서울특별시마포구	11440	 망원동	대림1	    65,000	2020	6	27	2002	59.73	1
202006	서울특별시마포구	11440	 망원동	대상3	    52,500	2020	6	29	2000	59.61	8
202006	서울특별시마포구	11440	 망원동	휴먼빌	    67,500	2020	6	29	2004	59.943	6
202006	서울특별시마포구	11440	 망원동	휴먼빌	    67,500	2020	6	29	2004	59.943	6
202006	서울특별시마포구	11440	 망원동	함성드림빌	    59,400	2020	6	29	2004	82.85	3
202006	서울특별시마포구	11440	 망원동	동보프리미아	    37,500	2020	6	30	2004	63.02	2
202006	서울특별시마포구	11440	 망원동	신부파스카4차	    72,000	2020	6	30	2004	84.62	2
202006	서울특별시마포구	11440	 연남동	코오롱	    88,800	2020	6	4	2003	84.936	7
202006	서울특별시마포구	11440	 연남동	코오롱	    88,350	2020	6	12	2003	84.936	12
202006	서울특별시마포구	11440	 연남동	홍익하이빌	    27,000	2020	6	22	2004	44.46	2
202006	서울특별시마포구	11440	 연남동	코오롱	    82,200	2020	6	29	2003	59.76	8
202006	서울특별시마포구	11440	 연남동	코오롱	    84,000	2020	6	30	2003	84.936	5
202006	서울특별시마포구	11440	 성산동	성산시영(유원)	    95,300	2020	6	3	1986	59.43	14
202006	서울특별시마포구	11440	 성산동	성산시영(선경)	    89,500	2020	6	3	1986	50.54	8
202006	서울특별시마포구	11440	 성산동	세원	    41,000	2020	6	6	1996	59.87	8
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    86,000	2020	6	7	2004	84.689	22
202006	서울특별시마포구	11440	 성산동	성산2차e-편한세상	    71,900	2020	6	7	2005	59.78	10
202006	서울특별시마포구	11440	 성산동	성산시영(선경)	    89,900	2020	6	8	1986	50.54	12
202006	서울특별시마포구	11440	 성산동	성산시영(선경)	    89,900	2020	6	9	1986	50.54	5
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    86,000	2020	6	9	1986	50.03	4
202006	서울특별시마포구	11440	 성산동	세원	    43,700	2020	6	11	1996	59.87	9
202006	서울특별시마포구	11440	 성산동	성산시영(선경)	    95,000	2020	6	12	1986	50.54	6
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    90,000	2020	6	13	1986	50.03	4
202006	서울특별시마포구	11440	 성산동	성산2차e-편한세상	    80,500	2020	6	13	2005	84.95	10
202006	서울특별시마포구	11440	 성산동	풍림	    60,000	2020	6	13	2000	84.99	2
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    86,000	2020	6	13	1986	50.03	3
202006	서울특별시마포구	11440	 성산동	대원	    47,000	2020	6	14	1999	59.69	13
202006	서울특별시마포구	11440	 성산동	풍림	    59,900	2020	6	14	2000	84.99	2
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    83,600	2020	6	14	2004	84.689	8
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    88,000	2020	6	15	1986	50.03	5
202006	서울특별시마포구	11440	 성산동	대원	    50,000	2020	6	15	1999	59.69	13
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    90,000	2020	6	16	1986	50.03	3
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    90,000	2020	6	16	1986	50.03	10
202006	서울특별시마포구	11440	 성산동	성산2차e-편한세상	    80,500	2020	6	16	2005	84.95	4
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    77,000	2020	6	16	2004	84.689	1
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    63,000	2020	6	16	2004	59.888	2
202006	서울특별시마포구	11440	 성산동	월드컵아이파크(667)	    87,000	2020	6	16	2009	84.7	21
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    92,500	2020	6	17	1986	50.03	8
202006	서울특별시마포구	11440	 성산동	성산시영(유원)	    99,000	2020	6	17	1986	59.43	1
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    85,900	2020	6	17	1986	50.03	3
202006	서울특별시마포구	11440	 성산동	삼호빌라트	    53,500	2020	6	18	2001	83.86	7
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    81,500	2020	6	19	2004	84.689	22
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    87,500	2020	6	22	2004	84.689	10
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    91,500	2020	6	22	1986	50.03	7
202006	서울특별시마포구	11440	 성산동	성산시영(선경)	    92,700	2020	6	22	1986	50.54	5
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    87,500	2020	6	22	2004	84.689	10
202006	서울특별시마포구	11440	 성산동	성산시영(선경)	    87,000	2020	6	23	1986	50.54	2
202006	서울특별시마포구	11440	 성산동	월드컵아이파크(667)	    88,000	2020	6	24	2009	84.7	13
202006	서울특별시마포구	11440	 성산동	성산동성	    63,000	2020	6	24	1999	84.97	13
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    85,000	2020	6	24	2004	84.689	11
202006	서울특별시마포구	11440	 성산동	세원	    52,000	2020	6	26	1996	74.46	5
202006	서울특별시마포구	11440	 성산동	성산시영(유원)	   106,900	2020	6	27	1986	59.43	4
202006	서울특별시마포구	11440	 성산동	성산시영(대우)	    89,000	2020	6	27	1986	50.03	5
202006	서울특별시마포구	11440	 성산동	성산시영(선경)	    89,900	2020	6	29	1986	50.54	12
202006	서울특별시마포구	11440	 성산동	성산시영(유원)	   102,500	2020	6	30	1986	59.43	13
202006	서울특별시마포구	11440	 성산동	성산시영(유원)	    99,500	2020	6	30	1986	59.43	13
202006	서울특별시마포구	11440	 성산동	성산월드타운대림	    76,900	2020	6	30	2004	84.689	1
202006	서울특별시마포구	11440	 중동	중동계룡아파트	    76,000	2020	6	2	2000	84.6	12
202006	서울특별시마포구	11440	 중동	DMC마포청구아파트	    79,000	2020	6	3	1994	84.9	16
202006	서울특별시마포구	11440	 중동	울트라월드컵(참누리)	    94,000	2020	6	5	2006	84.9406	7
202006	서울특별시마포구	11440	 중동	마포중동현대	    79,000	2020	6	6	2001	84.9	3
202006	서울특별시마포구	11440	 중동	건영월드컵	    67,500	2020	6	8	2002	78.39	17
202006	서울특별시마포구	11440	 중동	마포중동현대	    69,500	2020	6	10	2001	59.88	21
202006	서울특별시마포구	11440	 중동	현대	    60,000	2020	6	11	2000	59.55	13
202006	서울특별시마포구	11440	 중동	백명TRENDYAPT	    60,000	2020	6	13	2004	107.17	6
202006	서울특별시마포구	11440	 중동	현대	    82,500	2020	6	13	2000	114.98	17
202006	서울특별시마포구	11440	 중동	현대	    84,000	2020	6	13	2000	114.98	12
202006	서울특별시마포구	11440	 중동	마포중동현대	    68,000	2020	6	16	2001	59.88	20
202006	서울특별시마포구	11440	 중동	마포중동현대	    82,500	2020	6	16	2001	84.9	5
202006	서울특별시마포구	11440	 중동	건영월드컵	    68,000	2020	6	16	2002	78.39	16
202006	서울특별시마포구	11440	 중동	현대	    75,000	2020	6	16	2000	84.94	8
202006	서울특별시마포구	11440	 중동	현대	    75,000	2020	6	16	2000	84.94	3
202006	서울특별시마포구	11440	 중동	DMC마포청구아파트	    84,500	2020	6	16	1994	84.9	18
202006	서울특별시마포구	11440	 중동	마포중동현대	    98,000	2020	6	16	2001	114.93	19
202006	서울특별시마포구	11440	 중동	DMC마포청구아파트	    82,000	2020	6	17	1994	84.9	20
202006	서울특별시마포구	11440	 중동	현대	    75,000	2020	6	24	2000	84.94	15
202006	서울특별시마포구	11440	 중동	울트라월드컵(참누리)	    99,300	2020	6	27	2006	84.9406	11
202006	서울특별시마포구	11440	 중동	울트라월드컵(참누리)	    80,800	2020	6	27	2006	59.9882	10
202006	서울특별시마포구	11440	 중동	마포중동현대	    67,300	2020	6	28	2001	59.88	7
202006	서울특별시마포구	11440	 중동	마포중동현대	    70,000	2020	6	30	2001	59.88	5
202006	서울특별시마포구	11440	 중동	중동계룡아파트	    79,800	2020	6	30	2000	84.6	12
202006	서울특별시마포구	11440	 상암동	휴먼시아1단지	    95,500	2020	6	1	2009	84.91	4
202006	서울특별시마포구	11440	 상암동	상암월드컵파크4단지	   107,000	2020	6	2	2006	84.76	6
202006	서울특별시마포구	11440	 상암동	상암월드컵파크2단지	    83,000	2020	6	3	2003	59.92	10
202006	서울특별시마포구	11440	 상암동	상암월드컵파크3단지	    90,000	2020	6	4	2003	84.94	7
202006	서울특별시마포구	11440	 상암동	휴먼시아2단지	    49,800	2020	6	5	2009	36.69	1
202006	서울특별시마포구	11440	 상암동	상암월드컵파크2단지	    80,000	2020	6	5	2003	59.92	4
202006	서울특별시마포구	11440	 상암동	상암월드컵파크9단지	    87,000	2020	6	7	2010	84.89	6
202006	서울특별시마포구	11440	 상암동	상암월드컵파크3단지	    91,000	2020	6	7	2003	84.84	13
202006	서울특별시마포구	11440	 상암동	상암월드컵파크10단지	    85,000	2020	6	8	2010	84.89	12
202006	서울특별시마포구	11440	 상암동	상암월드컵파크7단지	    99,500	2020	6	10	2005	104.77	2
202006	서울특별시마포구	11440	 상암동	휴먼시아2단지	    89,000	2020	6	10	2009	74.6	9
202006	서울특별시마포구	11440	 상암동	휴먼시아2단지	    54,750	2020	6	10	2009	36.69	10
202006	서울특별시마포구	11440	 상암동	상암월드컵파크2단지	    83,000	2020	6	13	2003	59.92	15
202006	서울특별시마포구	11440	 상암동	상암월드컵파크6단지	    99,000	2020	6	13	2005	84.53	8
202006	서울특별시마포구	11440	 상암동	상암월드컵파크5단지	    96,000	2020	6	14	2005	84.73	14
202006	서울특별시마포구	11440	 상암동	상암월드컵파크2단지	    69,000	2020	6	14	2003	49.8	1
202006	서울특별시마포구	11440	 상암동	상암월드컵파크4단지	   123,500	2020	6	15	2006	104.78	22
202006	서울특별시마포구	11440	 상암동	상암월드컵파크4단지	   112,000	2020	6	15	2006	84.7	5
202006	서울특별시마포구	11440	 상암동	상암월드컵파크12단지	    85,000	2020	6	16	2010	84.89	3
202006	서울특별시마포구	11440	 상암동	상암월드컵파크5단지	    99,500	2020	6	16	2005	84.67	9
202006	서울특별시마포구	11440	 상암동	상암월드컵파크3단지	    90,000	2020	6	16	2003	84.84	13
202006	서울특별시마포구	11440	 상암동	상암월드컵파크4단지	   107,000	2020	6	16	2006	84.81	6
202006	서울특별시마포구	11440	 상암동	상암월드컵파크7단지	    89,900	2020	6	17	2005	84.9	1
202006	서울특별시마포구	11440	 상암동	상암월드컵파크3단지	    90,000	2020	6	17	2003	84.94	7
202006	서울특별시마포구	11440	 상암동	휴먼시아1단지	    80,600	2020	6	18	2009	113.91	10
202006	서울특별시마포구	11440	 상암동	상암월드컵파크5단지	   103,500	2020	6	19	2005	84.67	11
202006	서울특별시마포구	11440	 상암동	상암월드컵파크2단지	    81,000	2020	6	19	2003	59.92	13
202006	서울특별시마포구	11440	 상암동	휴먼시아2단지	    71,700	2020	6	20	2009	51.98	8
202006	서울특별시마포구	11440	 상암동	상암월드컵파크6단지	   116,000	2020	6	22	2005	104.32	6
